"","trade_id","gave","received","chart_type","amount_given","amount_received","difference","given_percentage","received_percentage","season","trade_date","pick_number","position","given","offered","pfr_name","future_pick"
"2347",1377,"LA","NE","pff",0.409,0.541,-0.132,-0.322738386308068,-0.243992606284658,2019,2019-04-26,45,"non-QB","45","56, 101","Joejuan Williams","Half round later"
"2348",1377,"LA","NE","stuart",10.4,14.2,-3.8,-0.365384615384615,-0.267605633802817,2019,2019-04-26,45,"non-QB","45","56, 101","Joejuan Williams","Half round later"
"2349",1378,"IND","CLE","cbs",115.83,119.09,-3.26000000000001,-0.0281446948113615,-0.0273742547653036,2019,2019-04-26,46,"non-QB","46","49, 144","Greedy Williams","Half round later"
"2350",1378,"IND","CLE","hill",127.71,131.6,-3.89,-0.0304596351107979,-0.0295592705167173,2019,2019-04-26,46,"non-QB","46","49, 144","Greedy Williams","Half round later"
"2351",1378,"IND","CLE","johnson",440,444,-4,-0.00909090909090909,-0.00900900900900901,2019,2019-04-26,46,"non-QB","46","49, 144","Greedy Williams","Half round later"
"2352",1378,"IND","CLE","otc",984,1334,-350,-0.355691056910569,-0.262368815592204,2019,2019-04-26,46,"non-QB","46","49, 144","Greedy Williams","Half round later"
"2353",1378,"IND","CLE","pff",0.402,0.511,-0.109,-0.271144278606965,-0.213307240704501,2019,2019-04-26,46,"non-QB","46","49, 144","Greedy Williams","Half round later"
"2354",1378,"IND","CLE","stuart",10.2,12.8,-2.6,-0.254901960784314,-0.203125,2019,2019-04-26,46,"non-QB","46","49, 144","Greedy Williams","Half round later"
"2355",1379,"MIA","NO","cbs",130.82,191.94,-61.12,-0.467206849105641,-0.318432843596957,2019,2019-04-26,48,"non-QB","48, 116","56, 62, 202","Erik McCoy","Half round later"
"2356",1379,"NO","MIA","cbs",191.94,130.82,61.12,0.318432843596957,0.467206849105641,2019,2019-04-26,56,"non-QB","56, 62, 202","48, 116","Mecole Hardman","Half round later"
"2357",1379,"MIA","NO","hill",146.44,208.89,-62.45,-0.426454520622781,-0.298961175738427,2019,2019-04-26,48,"non-QB","48, 116","56, 62, 202","Erik McCoy","Half round later"
"2358",1379,"NO","MIA","hill",208.89,146.44,62.45,0.298961175738427,0.426454520622781,2019,2019-04-26,56,"non-QB","56, 62, 202","48, 116","Mecole Hardman","Half round later"
"2359",1379,"MIA","NO","johnson",482,715,-233,-0.483402489626556,-0.325874125874126,2019,2019-04-26,48,"non-QB","48, 116","56, 62, 202","Erik McCoy","Half round later"
"2360",1379,"NO","MIA","johnson",715,482,233,0.325874125874126,0.483402489626556,2019,2019-04-26,56,"non-QB","56, 62, 202","48, 116","Mecole Hardman","Half round later"
"2361",1379,"MIA","NO","otc",1458,1993,-535,-0.366941015089163,-0.268439538384345,2019,2019-04-26,48,"non-QB","48, 116","56, 62, 202","Erik McCoy","Half round later"
"2362",1379,"NO","MIA","otc",1993,1458,535,0.268439538384345,0.366941015089163,2019,2019-04-26,56,"non-QB","56, 62, 202","48, 116","Mecole Hardman","Half round later"
"2363",1379,"MIA","NO","pff",0.551,0.773,-0.222,-0.402903811252269,-0.287192755498059,2019,2019-04-26,48,"non-QB","48, 116","56, 62, 202","Erik McCoy","Half round later"
"2364",1379,"NO","MIA","pff",0.773,0.551,0.222,0.287192755498059,0.402903811252269,2019,2019-04-26,56,"non-QB","56, 62, 202","48, 116","Mecole Hardman","Half round later"
"2365",1379,"MIA","NO","stuart",14.2,19,-4.8,-0.338028169014085,-0.252631578947368,2019,2019-04-26,48,"non-QB","48, 116","56, 62, 202","Erik McCoy","Half round later"
"2366",1379,"NO","MIA","stuart",19,14.2,4.8,0.252631578947368,0.338028169014085,2019,2019-04-26,56,"non-QB","56, 62, 202","48, 116","Mecole Hardman","Half round later"
"2367",1380,"LA","KC","cbs",90.49,87.29,3.19999999999999,0.0353630235385124,0.0366594111582081,2019,2019-04-26,56,"non-QB","56","61, 167","Mecole Hardman","Half round later"
"2368",1380,"LA","KC","hill",98.27,94.32,3.95,0.0401953800753028,0.0418787107718406,2019,2019-04-26,56,"non-QB","56","61, 167","Mecole Hardman","Half round later"
"2369",1380,"LA","KC","johnson",340,317,23,0.0676470588235294,0.0725552050473186,2019,2019-04-26,56,"non-QB","56","61, 167","Mecole Hardman","Half round later"
"2370",1380,"LA","KC","otc",880,1140,-260,-0.295454545454545,-0.228070175438596,2019,2019-04-26,56,"non-QB","56","61, 167","Mecole Hardman","Half round later"
"2371",1380,"LA","KC","pff",0.347,0.423,-0.0760000000000001,-0.219020172910663,-0.179669030732861,2019,2019-04-26,56,"non-QB","56","61, 167","Mecole Hardman","Half round later"
"2372",1380,"LA","KC","stuart",9,10.4,-1.4,-0.155555555555556,-0.134615384615385,2019,2019-04-26,56,"non-QB","56","61, 167","Mecole Hardman","Half round later"
"2373",1382,"TB","LA","cbs",64.04,66.7,-2.65999999999998,-0.0415365396627105,-0.0398800599700147,2019,2019-04-26,70,"non-QB","70","94, 99","Darrell Henderson","Half round later"
"2374",1382,"TB","LA","hill",69.82,78.01,-8.19,-0.11730163276998,-0.104986540187155,2019,2019-04-26,70,"non-QB","70","94, 99","Darrell Henderson","Half round later"
"2375",1382,"TB","LA","johnson",240,228,12,0.05,0.0526315789473684,2019,2019-04-26,70,"non-QB","70","94, 99","Darrell Henderson","Half round later"
"2376",1382,"TB","LA","otc",763,1187,-424,-0.555701179554391,-0.357203032855939,2019,2019-04-26,70,"non-QB","70","94, 99","Darrell Henderson","Half round later"
"2377",1382,"TB","LA","pff",0.279,0.409,-0.13,-0.46594982078853,-0.317848410757946,2019,2019-04-26,70,"non-QB","70","94, 99","Darrell Henderson","Half round later"
"2378",1382,"TB","LA","stuart",7.5,11,-3.5,-0.466666666666667,-0.318181818181818,2019,2019-04-26,70,"non-QB","70","94, 99","Darrell Henderson","Half round later"
"2379",1383,"NE","CHI","cbs",62.91,72.86,-9.95,-0.158162454299793,-0.136563272028548,2019,2019-04-26,73,"non-QB","73, 205","87, 125, 162","David Montgomery","Half round later"
"2380",1383,"NE","CHI","hill",68.84,84.68,-15.84,-0.230098779779198,-0.18705715635333,2019,2019-04-26,73,"non-QB","73, 205","87, 125, 162","David Montgomery","Half round later"
"2381",1383,"NE","CHI","johnson",234,252,-18,-0.0769230769230769,-0.0714285714285714,2019,2019-04-26,73,"non-QB","73, 205","87, 125, 162","David Montgomery","Half round later"
"2382",1383,"NE","CHI","otc",938,1484,-546,-0.582089552238806,-0.367924528301887,2019,2019-04-26,73,"non-QB","73, 205","87, 125, 162","David Montgomery","Half round later"
"2383",1383,"NE","CHI","pff",0.332,0.503,-0.171,-0.515060240963855,-0.339960238568588,2019,2019-04-26,73,"non-QB","73, 205","87, 125, 162","David Montgomery","Half round later"
"2384",1383,"NE","CHI","stuart",8,13,-5,-0.625,-0.384615384615385,2019,2019-04-26,73,"non-QB","73, 205","87, 125, 162","David Montgomery","Half round later"
"2385",1384,"MIN","DET","cbs",48.81,44.57,4.24,0.0868674451956567,0.0951312542068656,2019,2019-04-26,81,"non-QB","81","88, 204","Will Harris","Half round later"
"2386",1384,"MIN","DET","hill",54.8,50.53,4.27,0.077919708029197,0.0845042548980803,2019,2019-04-26,81,"non-QB","81","88, 204","Will Harris","Half round later"
"2387",1384,"MIN","DET","johnson",185,160,25,0.135135135135135,0.15625,2019,2019-04-26,81,"non-QB","81","88, 204","Will Harris","Half round later"
"2388",1384,"MIN","DET","otc",686,841,-155,-0.225947521865889,-0.184304399524376,2019,2019-04-26,81,"non-QB","81","88, 204","Will Harris","Half round later"
"2389",1384,"MIN","DET","pff",0.243,0.288,-0.045,-0.185185185185185,-0.15625,2019,2019-04-26,81,"non-QB","81","88, 204","Will Harris","Half round later"
"2390",1384,"MIN","DET","stuart",6.6,6.8,-0.2,-0.0303030303030303,-0.0294117647058824,2019,2019-04-26,81,"non-QB","81","88, 204","Will Harris","Half round later"
"2391",1385,"MIN","SEA","cbs",44.24,45.76,-1.52,-0.0343580470162749,-0.0332167832167833,2019,2019-04-26,88,"non-QB","88, 209","92, 159","Cody Barton","Half round later"
"2392",1385,"MIN","SEA","hill",50.15,52.7,-2.55,-0.0508474576271186,-0.0483870967741935,2019,2019-04-26,88,"non-QB","88, 209","92, 159","Cody Barton","Half round later"
"2393",1385,"MIN","SEA","johnson",158,160,-2,-0.0126582278481013,-0.0125,2019,2019-04-26,88,"non-QB","88, 209","92, 159","Cody Barton","Half round later"
"2394",1385,"MIN","SEA","otc",829,950,-121,-0.145958986731001,-0.127368421052632,2019,2019-04-26,88,"non-QB","88, 209","92, 159","Cody Barton","Half round later"
"2395",1385,"MIN","SEA","pff",0.285,0.324,-0.039,-0.136842105263158,-0.12037037037037,2019,2019-04-26,88,"non-QB","88, 209","92, 159","Cody Barton","Half round later"
"2396",1385,"MIN","SEA","stuart",6.7,8.1,-1.4,-0.208955223880597,-0.17283950617284,2019,2019-04-26,88,"non-QB","88, 209","92, 159","Cody Barton","Half round later"
"2397",1386,"MIN","NYJ","cbs",37.2,39.01,-1.81,-0.0486559139784945,-0.0463983593950268,2019,2019-04-26,92,"non-QB","92","93, 217","Chuma Edoga","Half round later"
"2398",1386,"MIN","NYJ","hill",43.01,44.74,-1.73,-0.0402232039060684,-0.0386678587393832,2019,2019-04-26,92,"non-QB","92","93, 217","Chuma Edoga","Half round later"
"2399",1386,"MIN","NYJ","johnson",132,133,-1,-0.00757575757575758,-0.0075187969924812,2019,2019-04-26,92,"non-QB","92","93, 217","Chuma Edoga","Half round later"
"2400",1386,"MIN","NYJ","otc",619,780,-161,-0.260096930533118,-0.206410256410256,2019,2019-04-26,92,"non-QB","92","93, 217","Chuma Edoga","Half round later"
"2401",1386,"MIN","NYJ","pff",0.214,0.27,-0.056,-0.261682242990654,-0.207407407407407,2019,2019-04-26,92,"non-QB","92","93, 217","Chuma Edoga","Half round later"
"2402",1386,"MIN","NYJ","stuart",5.8,6,-0.2,-0.0344827586206897,-0.0333333333333334,2019,2019-04-26,92,"non-QB","92","93, 217","Chuma Edoga","Half round later"
"2403",1387,"MIN","BAL","cbs",36.29,37.97,-1.68,-0.0462937448332874,-0.0442454569396892,2019,2019-04-26,93,"non-QB","93","102, 191, 193","Miles Boykin","Half round later"
"2404",1387,"MIN","BAL","hill",42.07,43.79,-1.72,-0.0408842405514618,-0.0392783740580041,2019,2019-04-26,93,"non-QB","93","102, 191, 193","Miles Boykin","Half round later"
"2405",1387,"MIN","BAL","johnson",128,121,7,0.0546875,0.0578512396694215,2019,2019-04-26,93,"non-QB","93","102, 191, 193","Miles Boykin","Half round later"
"2406",1387,"MIN","BAL","otc",613,1027,-414,-0.67536704730832,-0.403115871470302,2019,2019-04-26,93,"non-QB","93","102, 191, 193","Miles Boykin","Half round later"
"2407",1387,"MIN","BAL","pff",0.212,0.344,-0.132,-0.622641509433962,-0.383720930232558,2019,2019-04-26,93,"non-QB","93","102, 191, 193","Miles Boykin","Half round later"
"2408",1387,"MIN","BAL","stuart",5.7,7.4,-1.7,-0.298245614035088,-0.22972972972973,2019,2019-04-26,93,"non-QB","93","102, 191, 193","Miles Boykin","Half round later"
"2409",1388,"NE","LA","cbs",40.95,44.12,-3.16999999999999,-0.0774114774114773,-0.0718495013599273,2019,2019-04-26,97,"non-QB","97, 162","101, 133","Bobby Evans","Half round later"
"2410",1388,"NE","LA","hill",47.59,52.55,-4.95999999999999,-0.104223576381593,-0.0943862987630827,2019,2019-04-26,97,"non-QB","97, 162","101, 133","Bobby Evans","Half round later"
"2411",1388,"NE","LA","johnson",139,136,3,0.0215827338129496,0.0220588235294118,2019,2019-04-26,97,"non-QB","97, 162","101, 133","Bobby Evans","Half round later"
"2412",1388,"NE","LA","otc",912,995,-83,-0.0910087719298246,-0.0834170854271357,2019,2019-04-26,97,"non-QB","97, 162","101, 133","Bobby Evans","Half round later"
"2413",1388,"NE","LA","pff",0.31,0.333,-0.023,-0.0741935483870968,-0.0690690690690691,2019,2019-04-26,97,"non-QB","97, 162","101, 133","Bobby Evans","Half round later"
"2414",1388,"NE","LA","stuart",7.7,8.7,-0.999999999999999,-0.12987012987013,-0.114942528735632,2019,2019-04-26,97,"non-QB","97, 162","101, 133","Bobby Evans","Half round later"
"2415",1389,"SF","CIN","cbs",27.66,29.17,-1.51,-0.054591467823572,-0.0517655125128557,2019,2019-04-27,104,"QB","104","110, 183","Ryan Finley","Half round later"
"2416",1389,"SF","CIN","hill",32.98,34.54,-1.56,-0.0473013947847181,-0.0451650260567459,2019,2019-04-27,104,"QB","104","110, 183","Ryan Finley","Half round later"
"2417",1389,"SF","CIN","johnson",86,92,-6,-0.0697674418604651,-0.0652173913043478,2019,2019-04-27,104,"QB","104","110, 183","Ryan Finley","Half round later"
"2418",1389,"SF","CIN","otc",554,782,-228,-0.411552346570397,-0.29156010230179,2019,2019-04-27,104,"QB","104","110, 183","Ryan Finley","Half round later"
"2419",1389,"SF","CIN","pff",0.187,0.258,-0.071,-0.379679144385027,-0.275193798449612,2019,2019-04-27,104,"QB","104","110, 183","Ryan Finley","Half round later"
"2420",1389,"SF","CIN","stuart",5,6.1,-1.1,-0.22,-0.180327868852459,2019,2019-04-27,104,"QB","104","110, 183","Ryan Finley","Half round later"
"2421",1390,"NYJ","NO","cbs",26.98,27.74,-0.760000000000002,-0.0281690140845071,-0.0273972602739727,2019,2019-04-27,105,"non-QB","105","116, 168","Chauncey Gardner-Johnson","Half round later"
"2422",1390,"NYJ","NO","hill",32.26,33.18,-0.920000000000002,-0.0285182889026659,-0.0277275467148885,2019,2019-04-27,105,"non-QB","105","116, 168","Chauncey Gardner-Johnson","Half round later"
"2423",1390,"NYJ","NO","johnson",84,86,-2,-0.0238095238095238,-0.0232558139534884,2019,2019-04-27,105,"non-QB","105","116, 168","Chauncey Gardner-Johnson","Half round later"
"2424",1390,"NYJ","NO","otc",549,799,-250,-0.455373406193078,-0.312891113892365,2019,2019-04-27,105,"non-QB","105","116, 168","Chauncey Gardner-Johnson","Half round later"
"2425",1390,"NYJ","NO","pff",0.185,0.261,-0.076,-0.410810810810811,-0.291187739463602,2019,2019-04-27,105,"non-QB","105","116, 168","Chauncey Gardner-Johnson","Half round later"
"2426",1390,"NYJ","NO","stuart",5,6.3,-1.3,-0.26,-0.206349206349206,2019,2019-04-27,105,"non-QB","105","116, 168","Chauncey Gardner-Johnson","Half round later"
"2427",1391,"OAK","IND","cbs",24.45,29.29,-4.84,-0.197955010224949,-0.165244110617958,2019,2019-04-27,109,"non-QB","109","129, 135","Khari Willis","Half round later"
"2428",1391,"OAK","IND","hill",29.51,35.45,-5.94,-0.201287699085056,-0.167559943582511,2019,2019-04-27,109,"non-QB","109","129, 135","Khari Willis","Half round later"
"2429",1391,"OAK","IND","johnson",76,82,-6,-0.0789473684210526,-0.0731707317073171,2019,2019-04-27,109,"non-QB","109","129, 135","Khari Willis","Half round later"
"2430",1391,"OAK","IND","otc",530,858,-328,-0.618867924528302,-0.382284382284382,2019,2019-04-27,109,"non-QB","109","129, 135","Khari Willis","Half round later"
"2431",1391,"OAK","IND","pff",0.177,0.281,-0.104,-0.587570621468927,-0.370106761565836,2019,2019-04-27,109,"non-QB","109","129, 135","Khari Willis","Half round later"
"2432",1391,"OAK","IND","stuart",4.7,7.1,-2.4,-0.51063829787234,-0.338028169014084,2019,2019-04-27,109,"non-QB","109","129, 135","Khari Willis","Half round later"
"2433",1392,"DET","ATL","cbs",23.27,25.08,-1.81,-0.0777825526428878,-0.0721690590111642,2019,2019-04-27,111,"non-QB","111","117, 186","Kendall Sheffield","Half round later"
"2434",1392,"DET","ATL","hill",28.22,30.01,-1.79,-0.0634301913536499,-0.0596467844051982,2019,2019-04-27,111,"non-QB","111","117, 186","Kendall Sheffield","Half round later"
"2435",1392,"DET","ATL","johnson",72,77,-5,-0.0694444444444444,-0.0649350649350649,2019,2019-04-27,111,"non-QB","111","117, 186","Kendall Sheffield","Half round later"
"2436",1392,"DET","ATL","otc",520,740,-220,-0.423076923076923,-0.297297297297297,2019,2019-04-27,111,"non-QB","111","117, 186","Kendall Sheffield","Half round later"
"2437",1392,"DET","ATL","pff",0.172,0.241,-0.069,-0.401162790697674,-0.286307053941909,2019,2019-04-27,111,"non-QB","111","117, 186","Kendall Sheffield","Half round later"
"2438",1392,"DET","ATL","stuart",4.6,5.6,-1,-0.217391304347826,-0.178571428571429,2019,2019-04-27,111,"non-QB","111","117, 186","Kendall Sheffield","Half round later"
"2439",1393,"SEA","MIN","cbs",21.61,22.14,-0.530000000000001,-0.024525682554373,-0.0239385727190606,2019,2019-04-27,114,"non-QB","114","120, 204","Dru Samia","Half round later"
"2440",1393,"SEA","MIN","hill",26.4,26.97,-0.57,-0.0215909090909091,-0.0211345939933259,2019,2019-04-27,114,"non-QB","114","120, 204","Dru Samia","Half round later"
"2441",1393,"SEA","MIN","johnson",66,64,2,0.0303030303030303,0.03125,2019,2019-04-27,114,"non-QB","114","120, 204","Dru Samia","Half round later"
"2442",1393,"SEA","MIN","otc",506,678,-172,-0.339920948616601,-0.253687315634218,2019,2019-04-27,114,"non-QB","114","120, 204","Dru Samia","Half round later"
"2443",1393,"SEA","MIN","pff",0.166,0.22,-0.054,-0.325301204819277,-0.245454545454545,2019,2019-04-27,114,"non-QB","114","120, 204","Dru Samia","Half round later"
"2444",1393,"SEA","MIN","stuart",4.4,4.8,-0.399999999999999,-0.0909090909090908,-0.0833333333333332,2019,2019-04-27,114,"non-QB","114","120, 204","Dru Samia","Half round later"
"2445",1394,"NYJ","TEN","cbs",27.74,27.09,0.650000000000002,0.0234318673395819,0.0239940937615357,2019,2019-04-27,116,"non-QB","116, 168","121, 157","Amani Hooker","Half round later"
"2446",1394,"NYJ","TEN","hill",33.18,32.73,0.449999999999996,0.0135623869801084,0.0137488542621447,2019,2019-04-27,116,"non-QB","116, 168","121, 157","Amani Hooker","Half round later"
"2447",1394,"NYJ","TEN","johnson",86,81,5,0.0581395348837209,0.0617283950617284,2019,2019-04-27,116,"non-QB","116, 168","121, 157","Amani Hooker","Half round later"
"2448",1394,"NYJ","TEN","otc",799,812,-13,-0.016270337922403,-0.0160098522167488,2019,2019-04-27,116,"non-QB","116, 168","121, 157","Amani Hooker","Half round later"
"2449",1394,"NYJ","TEN","pff",0.261,0.266,-0.005,-0.0191570881226054,-0.018796992481203,2019,2019-04-27,116,"non-QB","116, 168","121, 157","Amani Hooker","Half round later"
"2450",1394,"NYJ","TEN","stuart",6.3,6.5,-0.2,-0.0317460317460318,-0.0307692307692308,2019,2019-04-27,116,"non-QB","116, 168","121, 157","Amani Hooker","Half round later"
"2451",1396,"NE","LA","cbs",15.67,15.38,0.290000000000003,0.0185067007019785,0.0188556566970093,2019,2019-04-27,134,"non-QB","134, 243","162, 167","Greg Gaines","Half round later"
"2452",1396,"NE","LA","hill",18.4,17.18,1.22,0.0663043478260869,0.0710128055878928,2019,2019-04-27,134,"non-QB","134, 243","162, 167","Greg Gaines","Half round later"
"2453",1396,"NE","LA","johnson",39,52,-13,-0.333333333333333,-0.25,2019,2019-04-27,134,"non-QB","134, 243","162, 167","Greg Gaines","Half round later"
"2454",1396,"NE","LA","otc",528,626,-98,-0.185606060606061,-0.156549520766773,2019,2019-04-27,134,"non-QB","134, 243","162, 167","Greg Gaines","Half round later"
"2455",1396,"NE","LA","pff",0.187,0.208,-0.021,-0.112299465240642,-0.100961538461539,2019,2019-04-27,134,"non-QB","134, 243","162, 167","Greg Gaines","Half round later"
"2456",1396,"NE","LA","stuart",3.4,4.2,-0.8,-0.235294117647059,-0.190476190476191,2019,2019-04-27,134,"non-QB","134, 243","162, 167","Greg Gaines","Half round later"
"2457",1397,"OAK","ATL","cbs",13.78,15.34,-1.56,-0.113207547169811,-0.101694915254237,2019,2019-04-27,135,"non-QB","135","137, 230","John Cominsky","Half round later"
"2458",1397,"OAK","ATL","hill",16.54,17.82,-1.28,-0.0773881499395406,-0.0718294051627386,2019,2019-04-27,135,"non-QB","135","137, 230","John Cominsky","Half round later"
"2459",1397,"OAK","ATL","johnson",39,38,1,0.0256410256410256,0.0263157894736842,2019,2019-04-27,135,"non-QB","135","137, 230","John Cominsky","Half round later"
"2460",1397,"OAK","ATL","otc",417,545,-128,-0.306954436450839,-0.234862385321101,2019,2019-04-27,135,"non-QB","135","137, 230","John Cominsky","Half round later"
"2461",1397,"OAK","ATL","pff",0.137,0.188,-0.051,-0.372262773722628,-0.271276595744681,2019,2019-04-27,135,"non-QB","135","137, 230","John Cominsky","Half round later"
"2462",1397,"OAK","ATL","stuart",3.4,3.3,0.1,0.0294117647058824,0.0303030303030303,2019,2019-04-27,135,"non-QB","135","137, 230","John Cominsky","Half round later"
"2463",1398,"DAL","CIN","cbs",13.51,13.38,0.130000000000001,0.00962250185048118,0.00971599402092682,2019,2019-04-27,136,"non-QB","136","149, 213","Michael Jordan","Half round later"
"2464",1398,"DAL","CIN","hill",16.18,15.02,1.16,0.0716934487021014,0.0772303595206392,2019,2019-04-27,136,"non-QB","136","149, 213","Michael Jordan","Half round later"
"2465",1398,"DAL","CIN","johnson",38,38,0,0,0,2019,2019-04-27,136,"non-QB","136","149, 213","Michael Jordan","Half round later"
"2466",1398,"DAL","CIN","otc",413,542,-129,-0.312348668280872,-0.238007380073801,2019,2019-04-27,136,"non-QB","136","149, 213","Michael Jordan","Half round later"
"2467",1398,"DAL","CIN","pff",0.136,0.181,-0.045,-0.330882352941176,-0.248618784530387,2019,2019-04-27,136,"non-QB","136","149, 213","Michael Jordan","Half round later"
"2468",1398,"DAL","CIN","stuart",3.3,3.2,0.0999999999999996,0.0303030303030302,0.0312499999999999,2019,2019-04-27,136,"non-QB","136","149, 213","Michael Jordan","Half round later"
"2469",1399,"DAL","OAK","cbs",10.44,11.4,-0.960000000000001,-0.0919540229885058,-0.0842105263157895,2019,2019-04-27,149,"non-QB","149","158, 218","Hunter Renfrow","Half round later"
"2470",1399,"DAL","OAK","hill",12.11,12.52,-0.41,-0.0338563170933113,-0.0327476038338658,2019,2019-04-27,149,"non-QB","149","158, 218","Hunter Renfrow","Half round later"
"2471",1399,"DAL","OAK","johnson",32,32,0,0,0,2019,2019-04-27,149,"non-QB","149","158, 218","Hunter Renfrow","Half round later"
"2472",1399,"DAL","OAK","otc",365,499,-134,-0.367123287671233,-0.268537074148297,2019,2019-04-27,149,"non-QB","149","158, 218","Hunter Renfrow","Half round later"
"2473",1399,"DAL","OAK","pff",0.121,0.169,-0.048,-0.396694214876033,-0.284023668639053,2019,2019-04-27,149,"non-QB","149","158, 218","Hunter Renfrow","Half round later"
"2474",1399,"DAL","OAK","stuart",2.7,2.7,4.44089209850063e-16,1.64477485129653e-16,1.64477485129653e-16,2019,2019-04-27,149,"non-QB","149","158, 218","Hunter Renfrow","Half round later"
"2475",1400,"MIN","NE","cbs",8.56,9.83,-1.27,-0.148364485981308,-0.129196337741607,2019,2019-04-27,159,"non-QB","159","162, 239","Byron Cowart","Half round later"
"2476",1400,"MIN","NE","hill",9.69,10.7,-1.01,-0.104231166150671,-0.094392523364486,2019,2019-04-27,159,"non-QB","159","162, 239","Byron Cowart","Half round later"
"2477",1400,"MIN","NE","johnson",28,27,1,0.0357142857142857,0.037037037037037,2019,2019-04-27,159,"non-QB","159","162, 239","Byron Cowart","Half round later"
"2478",1400,"MIN","NE","otc",331,437,-106,-0.3202416918429,-0.242562929061785,2019,2019-04-27,159,"non-QB","159","162, 239","Byron Cowart","Half round later"
"2479",1400,"MIN","NE","pff",0.11,0.157,-0.047,-0.427272727272727,-0.299363057324841,2019,2019-04-27,159,"non-QB","159","162, 239","Byron Cowart","Half round later"
"2480",1400,"MIN","NE","stuart",2.3,2.2,0.0999999999999996,0.0434782608695651,0.0454545454545453,2019,2019-04-27,159,"non-QB","159","162, 239","Byron Cowart","Half round later"
"2481",1401,"PHI","NE","cbs",7.91,8.84,-0.93,-0.117572692793932,-0.105203619909502,2019,2019-04-27,163,"non-QB","163","167, 246","Jake Bailey","Half round later"
"2482",1401,"PHI","NE","hill",8.87,9.51,-0.640000000000001,-0.072153325817362,-0.0672975814931652,2019,2019-04-27,163,"non-QB","163","167, 246","Jake Bailey","Half round later"
"2483",1401,"PHI","NE","johnson",26,25,1,0.0384615384615385,0.04,2019,2019-04-27,163,"non-QB","163","167, 246","Jake Bailey","Half round later"
"2484",1401,"PHI","NE","otc",318,406,-88,-0.276729559748428,-0.216748768472906,2019,2019-04-27,163,"non-QB","163","167, 246","Jake Bailey","Half round later"
"2485",1401,"PHI","NE","pff",0.106,0.15,-0.044,-0.415094339622642,-0.293333333333333,2019,2019-04-27,163,"non-QB","163","167, 246","Jake Bailey","Half round later"
"2486",1401,"PHI","NE","stuart",2.2,2,0.2,0.090909090909091,0.1,2019,2019-04-27,163,"non-QB","163","167, 246","Jake Bailey","Half round later"
"2487",1402,"CAR","DEN","cbs",4.92,4.83,0.0899999999999999,0.0182926829268292,0.0186335403726708,2019,2019-04-27,187,"non-QB","187","212, 237","Juwann Winfree","Half round later"
"2488",1402,"CAR","DEN","hill",5.2,4.69,0.510000000000001,0.0980769230769232,0.108742004264392,2019,2019-04-27,187,"non-QB","187","212, 237","Juwann Winfree","Half round later"
"2489",1402,"CAR","DEN","johnson",17,7,10,0.588235294117647,1.42857142857143,2019,2019-04-27,187,"non-QB","187","212, 237","Juwann Winfree","Half round later"
"2490",1402,"CAR","DEN","otc",245,300,-55,-0.224489795918367,-0.183333333333333,2019,2019-04-27,187,"non-QB","187","212, 237","Juwann Winfree","Half round later"
"2491",1402,"CAR","DEN","pff",0.08,0.111,-0.031,-0.3875,-0.279279279279279,2019,2019-04-27,187,"non-QB","187","212, 237","Juwann Winfree","Half round later"
"2492",1402,"CAR","DEN","stuart",1.3,0.5,0.8,0.615384615384615,1.6,2019,2019-04-27,187,"non-QB","187","212, 237","Juwann Winfree","Half round later"
"2493",1404,"SEA","JAX","cbs",6.12,1.86,4.26,0.696078431372549,2.29032258064516,2019,2019-04-27,206,"non-QB","206","236","Kelvin Harmon","Half round later"
"2494",1404,"SEA","JAX","hill",6.64,1.75,4.89,0.73644578313253,2.79428571428571,2019,2019-04-27,206,"non-QB","206","236","Kelvin Harmon","Half round later"
"2495",1404,"SEA","JAX","otc",277,123,154,0.555956678700361,1.2520325203252,2019,2019-04-27,206,"non-QB","206","236","Kelvin Harmon","Half round later"
"2496",1404,"SEA","JAX","pff",0.091,0.051,0.04,0.43956043956044,0.784313725490196,2019,2019-04-27,206,"non-QB","206","236","Kelvin Harmon","Half round later"
"2497",1405,"NE","DAL","cbs",225.53,230.77,-5.23999999999998,-0.0232341595353167,-0.02270659097803,2010,2010-04-22,24,"non-QB","24, 119","27, 90","Dez Bryant","Half round later"
"2498",1405,"NE","DAL","hill",260.87,260.75,0.120000000000005,0.000459999233334629,0.000460210930009605,2010,2010-04-22,24,"non-QB","24, 119","27, 90","Dez Bryant","Half round later"
"2499",1405,"NE","DAL","johnson",796,820,-24,-0.0301507537688442,-0.0292682926829268,2010,2010-04-22,24,"non-QB","24, 119","27, 90","Dez Bryant","Half round later"
"2500",1405,"NE","DAL","otc",1809,1894,-85,-0.0469872857932559,-0.0448785638859557,2010,2010-04-22,24,"non-QB","24, 119","27, 90","Dez Bryant","Half round later"
"2501",1405,"NE","DAL","pff",0.722,0.76,-0.038,-0.0526315789473685,-0.05,2010,2010-04-22,24,"non-QB","24, 119","27, 90","Dez Bryant","Half round later"
"2502",1405,"NE","DAL","stuart",18.6,19.5,-0.899999999999999,-0.0483870967741935,-0.0461538461538461,2010,2010-04-22,24,"non-QB","24, 119","27, 90","Dez Bryant","Half round later"
"2503",1406,"WAS","BUF","cbs",33.7,37.61,-3.91,-0.116023738872403,-0.103961712310556,2019,2019-04-26,96,"non-QB","96","112, 131","Dawson Knox","Half round later"
